id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm1108525,Caro Comes Out,MOVIE,"Caro Comes Out is a queer torture experiment, but also a comedy, but also a short film about coming out to your entire Cuban family.",2020,,12,['documentation'],[],,,,,0.607,
tm945817,Black Boy Joy,MOVIE,"An introspective slice-of-life story about two generations of black men, living within the same household, juggling the demands of raising a young son with autism.",2019,,17,[],[],,,,,0.607,
tm1134296,Breathe the Night,MOVIE,"Elisa finds herself in a challenging position: a new chapter of her life begins, but she must find her way through uncertainty. In a way she feels alone in Toronto, a city that although seemingly welcoming, she barely knows. But Elisa is also determined to take a daunting step, that of proving you can take care of something bigger than yourself.",2020,,18,[],[],,tt15670778,,,0.6,
tm1159808,Halfway,MOVIE,Recently paroled Krystal must navigate the new rules and strong personalities of her local Christian halfway house if she has any hope of regaining custody of her estranged daughter.,2019,,16,['drama'],['US'],,,,,0.6,7.0
tm834792,The Prescription,MOVIE,"Cecilia, a Mexican immigrant, learns from her doctor that she has a benign cyst that will disappear on its own. When the doctor mentions that sexual intercourse could speed up the process, she realizes she hasn't had sex in five years. That night, her friend Josselyn takes her to a dive bar to 'fill her prescription.' But when the two women go home with some suitors, Cecilia will make a surprising discovery of what's really been ailing her.",2019,,14,['drama'],['US'],,,,,0.6,
tm1045774,Nick Guerra: Love me at my worst,MOVIE,"Comedian Nick Guerra muses on women, relationships, nightclubs, video games and more in this stand-up comedy special.",2020,,29,[],[],,,,,0.6,
tm1108053,Unmothered,MOVIE,"Priyanka Agrawal is a politically active and foul mouthed Indian American college student. After her mother tragically dies, she is forced to go to India to scatter her ashes, and in the process, finds a new sense of self.",2020,PG,17,[],[],,tt13773776,5.8,,0.6,
tm835383,Autism: The Sequel,MOVIE,"When Autism: The Musical was released in 2007, scores of young children were being identified as autistic. The original film explored some of the ways that families dealt with having kids on the spectrum. As the autism epidemic continues (1 in 68 children are now diagnosed) those same five families contend with caring for adult children with autism. This new film reconnects with all of the families to explore how these young adults are faring. Through their stories we see the ways in which the world has changed to accommodate autistic people as well as the ways in which it still has not.",2019,,40,['documentation'],['US'],,,,,0.6,4.0
tm834994,Anacronte,MOVIE,"Since the timeless night, on the life's plains, humanity faces the Sorcerers of Evil's indefeasible designs...",2019,,15,['animation'],"['MX', 'AR']",,,,,0.6,5.9
tm483047,Sterling,MOVIE,"Olive returns to her high school as it reopens two weeks after the mass shooting that shocked and brutalized this small West Texas town. Olive and her classmates, their parents, and the school's employees and teachers each must find some way to take the first steps to move forward as a community.",2019,,20,['drama'],[],,tt9855856,8.0,26.0,,
ts290153,Abbott Elementary,SHOW,"Follows a group of teachers brought together in one of the worst public schools in the country, simply because they love teaching.",2021,TV-PG,23,['comedy'],['US'],3.0,tt14218830,8.2,22188.0,48.093,7.7
ts256052,The White Lotus,SHOW,"Follow the exploits of various guests and employees at an exclusive tropical resort over the span of a week as with each passing day, a darker complexity emerges in these picture-perfect travelers, the hotel’s cheerful employees and the idyllic locale itself.",2021,TV-MA,60,"['crime', 'drama', 'comedy']",['US'],2.0,tt13406094,7.9,155247.0,45.183,7.561
tm1177080,The Banshees of Inisherin,MOVIE,"Two lifelong friends find themselves at an impasse when one abruptly ends their relationship, with alarming consequences for both of them.",2022,R,114,"['drama', 'comedy']","['GB', 'IE']",,tt11813216,7.8,158084.0,109.252,7.523
tm1198110,The Menu,MOVIE,"A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.",2022,R,107,"['horror', 'thriller', 'comedy']",['US'],,tt9764362,7.2,258936.0,116.453,7.24
ts222558,House of the Dragon,SHOW,"The Targaryen dynasty is at the absolute apex of its power, with more than 15 dragons under their yoke. Most empires crumble from such heights. In the case of the Targaryens, their slow fall begins when King Viserys breaks with a century of tradition by naming his daughter Rhaenyra heir to the Iron Throne. But when Viserys later fathers a son, the court is shocked when Rhaenyra retains her status as his heir, and seeds of division sow friction across the realm.",2022,TV-MA,62,"['scifi', 'drama', 'action', 'fantasy', 'romance']",['US'],2.0,tt11198330,8.5,315522.0,367.196,8.5
ts216284,Station Eleven,SHOW,"A post apocalyptic saga spanning multiple timelines, telling the stories of survivors of a devastating flu as they attempt to rebuild and reimagine the world anew while holding on to the best of what's been lost.",2021,TV-MA,51,"['drama', 'fantasy', 'scifi', 'thriller']",['US'],1.0,tt10574236,7.6,29348.0,52.664,7.027
tm1032901,Empire of Light,MOVIE,"The duty manager of a seaside cinema, who is struggling with her mental health, forms a relationship with a new employee on the south coast of England in the 1980s.",2022,R,115,"['drama', 'romance']",['GB'],,tt14402146,6.6,11642.0,108.093,6.674
tm1138107,All That Breathes,MOVIE,"Against the darkening backdrop of New Delhi's apocalyptic air and escalating violence, two brothers devote their lives to protecting one casualty of the turbulent times: the bird known as the black kite.",2022,,97,['documentation'],"['US', 'IN', 'GB']",,tt16377862,7.0,2625.0,10.954,6.9
tm823717,Elvis,MOVIE,"The life story of Elvis Presley as seen through the complicated relationship with his enigmatic manager, Colonel Tom Parker.",2022,PG-13,159,"['drama', 'music']","['US', 'AU']",,tt3704428,7.3,189790.0,94.1,7.665
tm1224189,Barbarian,MOVIE,A woman staying at an Airbnb discovers that the house she has rented is not what it seems.,2022,R,102,"['thriller', 'horror']",['US'],,tt15791034,7.0,136273.0,77.935,6.91
tm1160801,Navalny,MOVIE,"Follows the man who survived an assassination attempt by poisoning with a lethal nerve agent in August 2020. During his months-long recovery, he makes shocking discoveries about the attempt on his life and decides to return home.",2022,R,99,"['thriller', 'documentation']",['US'],,tt17041964,7.7,17840.0,11.259,7.234
ts368973,Low Country: The Murdaugh Dynasty,SHOW,"Hailing from a long line of powerful legal figures, Alex Murdaugh along with his wife, Maggie, and sons, Buster and Paul, enjoyed unparalleled sway over authorities, until Paul’s involvement in a tragic boating accident thrust a level of scrutiny on the family’s actions and legacy, revealing a bizarre and deadly chain of events. This docuseries questions the unchecked power of privilege – and the trail of death and destruction left in one family’s wake.",2022,TV-MA,50,"['documentation', 'crime']",['US'],1.0,tt22852656,7.2,1073.0,1.567,5.0
tm244142,The Batman,MOVIE,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",2022,PG-13,175,"['thriller', 'crime', 'drama', 'scifi', 'action']",['US'],,tt1877830,7.8,679748.0,241.86,7.709
ts287233,Hacks,SHOW,"Explore a dark mentorship that forms between Deborah Vance, a legendary Las Vegas comedian, and an entitled, outcast 25-year-old.",2021,TV-MA,32,"['drama', 'comedy']",['US'],2.0,tt11815682,8.2,32429.0,16.394,7.407
tm855028,Amsterdam,MOVIE,"In the 1930s, three friends—a doctor, a nurse, and an attorney—witness a murder, become suspects themselves and uncover one of the most outrageous plots in American history.",2022,R,134,"['comedy', 'drama', 'history', 'thriller']",['US'],,tt11692064,6.1,68923.0,44.324,6.139
tm888328,Don't Worry Darling,MOVIE,"Alice and Jack are lucky to be living in the idealized community of Victory, the experimental company town housing the men who work for the top-secret Victory Project and their families. But when cracks in their idyllic life begin to appear, exposing flashes of something much more sinister lurking beneath the attractive façade, Alice can’t help questioning exactly what they’re doing in Victory, and why.",2022,R,123,"['thriller', 'scifi', 'horror', 'crime', 'drama']",['US'],,tt10731256,6.2,105854.0,84.845,6.863
tm305113,Dune,MOVIE,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.",2021,PG-13,156,"['action', 'scifi', 'drama']",['US'],,tt1160419,8.0,654525.0,97.774,7.744
tm435124,Black Adam,MOVIE,"Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.",2022,PG-13,125,"['fantasy', 'scifi', 'action']",['US'],,tt6443346,6.3,229847.0,696.1,7.132
ts190845,Mare of Easttown,SHOW,A detective in a small Pennsylvania town investigates a local murder while trying to keep her life from falling apart.,2021,TV-MA,60,"['crime', 'drama']",['US'],1.0,tt10155688,8.4,163596.0,30.067,8.268
ts254885,Peacemaker,SHOW,"The continuing story of Peacemaker – a compellingly vainglorious man who believes in peace at any cost, no matter how many people he has to kill to get it – in the aftermath of the events of “The Suicide Squad.”",2022,TV-MA,43,"['action', 'scifi', 'comedy', 'crime', 'fantasy', 'family']",['US'],1.0,tt13148120,8.5,53580.0,93.286,8.343
ts227602,Call Me Kat,SHOW,A 39-year-old woman decides to use the money her parents had been saving for her wedding to open a cat-themed cafe.,2021,TV-14,20,['comedy'],"['US', 'GB']",3.0,tt10985096,5.3,6943.0,19.097,6.3
ts227727,Our Flag Means Death,SHOW,"After trading in the seemingly charmed life of a gentleman for one of a swashbuckling buccaneer, Stede Bonnet becomes captain of the pirate ship Revenge. Struggling to earn the respect of his potentially mutinous crew, Stede’s fortunes change after a fateful run-in with the infamous Captain Blackbeard. Stede and crew attempt to get their ship together and survive life on the high seas.",2022,TV-MA,31,"['action', 'drama', 'comedy', 'history', 'romance']",['US'],2.0,tt11000902,7.8,29159.0,22.602,7.858
ts359675,The Rehearsal,SHOW,Nathan Fielder gives people a chance to rehearse for their own lives in a world where nothing ever works out as expected.,2022,TV-MA,32,"['comedy', 'documentation']",['US'],1.0,tt10802170,8.6,20242.0,10.94,8.076
ts229732,The Sex Lives of College Girls,SHOW,"Follow four college roommates as they arrive at New England’s prestigious Essex College. A bundle of contradictions and hormones, these girls are equal parts lovable and infuriating as they live out their new, free lives on campus.",2021,TV-MA,27,"['comedy', 'drama']",['US'],2.0,tt11212276,7.8,23611.0,41.911,7.554
ts83267,The Gilded Age,SHOW,"It’s 1882 and the Gilded Age is in full swing when Marian Brook, a young orphaned daughter of a Southern general, moves in with her rigidly conventional aunts in New York City. With the help of Peggy Scott, an African-American woman masquerading as her maid, Marian gets caught up in the dazzling lives of her rich neighbors as she struggles to decide between adhering to the rules or forging her own path.",2022,TV-MA,54,['drama'],['US'],1.0,tt4406178,8.0,25589.0,15.774,7.9
tm860276,Nobody,MOVIE,"Hutch Mansell, a suburban dad, overlooked husband, nothing neighbor — a ""nobody."" When two thieves break into his home one night, Hutch's unknown long-simmering rage is ignited and propels him on a brutal path that will uncover dark secrets he fought to leave behind.",2021,R,92,"['thriller', 'drama', 'action', 'crime']",['US'],,tt7888964,7.4,265379.0,74.608,8.1
ts213237,Tokyo Vice,SHOW,"A first-hand account of the Tokyo Metropolitan Police beat following Jake Adelstein, an American journalist who embeds himself into the Tokyo Vice police squad to reveal corruption. Based on Jake Adelstein’s non-fiction book of the same name.",2022,TV-MA,58,"['drama', 'thriller', 'crime']",['US'],1.0,tt2887954,8.0,30984.0,23.788,7.942
tm460711,Free Guy,MOVIE,A bank teller called Guy realizes he is a background character in an open world video game called Free City that will soon go offline.,2021,PG-13,114,"['comedy', 'scifi', 'action', 'fantasy']",['US'],,tt6264654,7.1,380433.0,119.287,7.589
tm1226659,See How They Run,MOVIE,"In the West End of 1950s London, plans for a movie version of a smash-hit play come to an abrupt halt after a pivotal member of the crew is murdered. When world-weary Inspector Stoppard and eager rookie Constable Stalker take on the case, the two find themselves thrown into a puzzling whodunit within the glamorously sordid theater underground, investigating the mysterious homicide at their own peril.",2022,PG-13,98,"['thriller', 'comedy', 'crime', 'history']","['US', 'GB']",,tt13640696,6.5,50583.0,25.912,6.487
ts287833,We Own This City,SHOW,The story of the rise and fall of the Baltimore Police Department's Gun Trace Task Force — and the corruption and moral collapse that befell an American city in which the policies of drug prohibition and mass arrest were championed at the expense of actual police work.,2022,TV-MA,60,"['crime', 'drama']",['US'],1.0,tt14192504,7.6,23564.0,17.766,7.4
tm833567,Old,MOVIE,A group of families on a tropical holiday discover that the secluded beach where they are staying is somehow causing them to age rapidly – reducing their entire lives into a single day.,2021,PG-13,108,"['thriller', 'drama', 'comedy', 'horror']","['CN', 'US']",,tt10971118,5.8,84782.0,62.394,6.45
tm454813,Last Night in Soho,MOVIE,"A young girl, passionate about fashion design, is mysteriously able to enter the 1960s where she encounters her idol, a dazzling wannabe singer. But 1960s London is not what it seems, and time seems to be falling apart with shady consequences.",2021,R,117,"['thriller', 'horror', 'drama']",['GB'],,tt9639470,7.0,145368.0,37.702,7.4
tm239926,Godzilla vs. Kong,MOVIE,"In a time when monsters walk the Earth, humanity’s fight for its future sets Godzilla and Kong on a collision course that will see the two most powerful forces of nature on the planet collide in a spectacular battle for the ages.",2021,PG-13,113,"['scifi', 'action', 'fantasy', 'thriller']",['US'],,tt5034838,6.3,215016.0,144.842,7.702
ts285915,The Staircase,SHOW,"An exploration of the life of Michael Peterson, his sprawling North Carolina family, and the suspicious death of his wife, Kathleen Peterson.",2022,TV-MA,65,"['crime', 'thriller', 'drama']",['US'],1.0,tt11324406,7.1,28470.0,10.801,7.0
tm841254,The Last Duel,MOVIE,"King Charles VI declares that Knight Jean de Carrouges settle his dispute with his squire, Jacques Le Gris, by challenging him to a duel.",2021,R,153,"['history', 'action', 'drama', 'documentation', 'thriller']","['GB', 'US']",,tt4244994,7.4,161644.0,45.601,7.494
tm429301,The French Dispatch,MOVIE,"The staff of an American magazine based in France puts out its last issue, with stories featuring an artist sentenced to life imprisonment, student riots, and a kidnapping resolved by a chef.",2021,R,108,"['comedy', 'drama', 'documentation', 'romance']","['US', 'DE']",,tt8847712,7.3,81326.0,21.114,7.157
tm239632,F9,MOVIE,Dominic Toretto and his crew battle the most skilled assassin and high-performance driver they've ever encountered: his forsaken brother.,2021,PG-13,143,"['action', 'crime', 'thriller', 'documentation']",['US'],,tt5433138,5.2,138014.0,154.87,7.202
tm1279481,This Place Rules,MOVIE,"Acclaimed for his unfiltered reporting and deadpan humor, Andrew Callaghan brings his gonzo style reporting to the undercurrents that led to the January 6 Capitol Riot. As one of the best-known and hardest working journalists of his generation, the 25-year-old ventures on a wild RV journey through America to take the pulse of a divided nation.",2022,,82,"['documentation', 'crime', 'history']",['US'],,tt23950956,7.3,5713.0,6.64,6.8
tm208407,Fantastic Beasts: The Secrets of Dumbledore,MOVIE,"Professor Albus Dumbledore knows the powerful, dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts magizoologist Newt Scamander to lead an intrepid team of wizards and witches. They soon encounter an array of old and new beasts as they clash with Grindelwald's growing legion of followers.",2022,PG-13,142,"['fantasy', 'family', 'action']","['US', 'GB']",,tt4123432,6.2,148079.0,154.219,6.8
ts225142,Walker,SHOW,"Cordell Walker, a widower and father of two with his own moral code, returns home to Austin after being undercover for two years, only to discover there's harder work to be done at home.",2021,TV-14,42,"['drama', 'action', 'crime', 'western']",['US'],3.0,tt11006642,6.1,12927.0,59.133,7.121
ts271532,Julia,SHOW,"Through Julia Child’s life and her singular joie de vivre, the series explores a pivotal time in American history – the emergence of public television as a new social institution, feminism and the women’s movement, the nature of celebrity and America’s cultural evolution.",2022,,44,['drama'],['US'],1.0,tt12027274,,,8.907,7.7
ts222614,Superman & Lois,SHOW,"After years of facing megalomaniacal supervillains, monsters wreaking havoc on Metropolis, and alien invaders intent on wiping out the human race, The Man of Steel aka Clark Kent and Lois Lane come face to face with one of their greatest challenges ever: dealing with all the stress, pressures and complexities that come with being working parents in today's society.",2021,TV-14,42,"['scifi', 'action', 'drama', 'romance']",['US'],3.0,tt11192940,7.8,33693.0,100.859,8.103
ts249912,Tokyo Revengers,SHOW,"Hanagaki Takemichi lives an unsatisfying life right up until his death. Waking up 12 years in the past, he reckons with the eventual fate of his friends and tries to prevent an unfortunate future.",2021,TV-14,24,"['crime', 'scifi', 'animation', 'action', 'drama', 'thriller']",['JP'],2.0,tt13196080,8.0,18900.0,183.1,8.603
tm372685,Death on the Nile,MOVIE,Belgian sleuth Hercule Poirot's Egyptian vacation aboard a glamorous river steamer turns into a terrifying search for a murderer when a picture-perfect couple's idyllic honeymoon is tragically cut short.,2022,PG-13,127,"['action', 'thriller', 'drama', 'crime']","['GB', 'US']",,tt7657566,6.6,18325.0,48.554,6.479
tm855362,Nightmare Alley,MOVIE,An ambitious carnival man with a talent for manipulating people with a few well-chosen words hooks up with a female psychologist who is even more dangerous than he is.,2021,R,150,"['crime', 'drama', 'thriller', 'action', 'fantasy', 'horror']",['US'],,tt7740496,7.0,149264.0,53.911,7.02
tm244163,Moonfall,MOVIE,A mysterious force knocks the moon from its orbit around Earth and sends it hurtling on a collision course with life as we know it.,2022,PG-13,130,"['scifi', 'fantasy', 'action']","['HK', 'GB', 'US', 'CA', 'CN']",,tt5834426,5.1,84887.0,136.475,6.4
tm434720,The King's Man,MOVIE,"As a collection of history's worst tyrants and criminal masterminds gather to plot a war to wipe out millions, one man must race against time to stop them.",2021,R,131,"['action', 'thriller', 'crime', 'comedy']","['GB', 'US']",,tt6856242,6.4,60394.0,106.154,6.827
tm1028552,Belfast,MOVIE,"Buddy is a young boy on the cusp of adolescence, whose life is filled with familial love, childhood hijinks, and a blossoming romance. Yet, with his beloved hometown caught up in increasing turmoil, his family faces a momentous choice: hope the conflict will pass or leave everything they know behind for a new life.",2021,PG-13,98,"['drama', 'history']",['GB'],,tt12789558,7.3,78561.0,12.662,7.142
ts287811,The Cleaning Lady,SHOW,"A whip-smart doctor comes to the U.S. for a medical treatment to save her ailing son. But when the system fails and pushes her into hiding, she refuses to be beaten down and marginalized. Instead, she becomes a cleaning lady for the mob and starts playing the game by her own rules.",2022,TV-14,42,"['crime', 'drama', 'thriller']",['US'],2.0,tt11188682,7.0,8207.0,80.122,7.873
ts269281,Kung Fu,SHOW,"A quarter-life crisis causes a young Chinese-American woman to drop out of college and go on a life-changing journey to an isolated monastery in China. But when she returns to find her hometown overrun with crime and corruption, she uses her martial arts skills and Shaolin values to protect her community and bring criminals to justice…all while searching for the assassin who killed her Shaolin mentor and is now targeting her.",2021,TV-14,41,"['action', 'drama']",['US'],3.0,tt7475590,5.5,4552.0,68.442,7.747
tm1242082,Aqua Teen Forever: Plantasm,MOVIE,"Everyone’s favorite rascals, the Aqua Teens, and everyone’s favorite perverted neighbor, Carl, split up then get back together to fight everyone’s favorite corporate overlord, Amazin, led by everyone’s favorite tech mogul, Neil, and his trusty scientist sidekick, Elmer.",2022,R,76,"['animation', 'comedy', 'scifi']",['US'],,tt14636190,6.2,900.0,8.239,6.1
tm474986,Mortal Kombat,MOVIE,"Washed-up MMA fighter Cole Young, unaware of his heritage, and hunted by Emperor Shang Tsung's best warrior, Sub-Zero, seeks out and trains with Earth's greatest champions as he prepares to stand against the enemies of Outworld in a high stakes battle for the universe.",2021,R,110,"['action', 'fantasy', 'scifi', 'thriller']",['US'],,tt0293429,6.0,177857.0,118.673,7.1
tm456636,DC League of Super-Pets,MOVIE,"When Superman and the rest of the Justice League are kidnapped, Krypto the Super-Dog must convince a rag-tag shelter pack - Ace the hound, PB the potbellied pig, Merton the turtle and Chip the squirrel - to master their own newfound powers and help him rescue the superheroes.",2022,PG,105,"['comedy', 'crime', 'family', 'fantasy', 'scifi', 'animation', 'action']",['US'],,tt8912936,7.2,66746.0,175.695,7.422
tm1019345,The Fallout,MOVIE,"In the wake of a school tragedy, Vada, Mia and Quinton form a unique and dynamic bond as they navigate the never linear, often confusing journey to heal in a world that feels forever changed.",2022,R,92,['drama'],['US'],,tt11847410,7.0,25307.0,81.629,7.7
tm299698,The Suicide Squad,MOVIE,"Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.",2021,R,132,"['comedy', 'action', 'scifi', 'fantasy']",['US'],,tt6334354,7.2,362202.0,144.638,7.594
ts227241,Winning Time: The Rise of the Lakers Dynasty,SHOW,The story of how the Los Angeles Lakers became the most successful professional basketball team in the 1980s.,2022,TV-MA,57,"['comedy', 'drama', 'sport']",['US'],2.0,tt10559310,8.3,21152.0,33.974,8.0
ts243536,Family Dinner,SHOW,"Andrew Zimmern visits families across America to explore how the cultural, regional, and historical facets of who we are inform what and how we eat, and all the ways food brings people together.",2022,TV-G,24,"['reality', 'comedy', 'drama']",['US'],3.0,tt12259216,8.1,45.0,23.47,1.0
ts270943,It's a Sin,SHOW,"A chronicle of five friends during a decade in which everything changed, including the rise of AIDS.",2021,TV-MA,48,"['comedy', 'drama', 'history', 'thriller', 'horror']",['GB'],1.0,tt9140342,8.7,33071.0,10.876,7.977
ts251470,Somebody Somewhere,SHOW,"Sam is a true Kansan on the surface but beneath it all struggles to fit the hometown mold. As she grapples with loss and acceptance, singing is Sam’s saving grace and leads her on a journey to discover herself and a community of outsiders that don’t fit in but don’t give up, showing that finding your people, and finding your voice, is possible. Anywhere. Somewhere.",2022,TV-MA,28,"['comedy', 'drama']",['US'],2.0,tt12759100,7.9,6852.0,7.082,7.364
ts288382,Gossip Girl,SHOW,"Eight years after the original website went dark, a new generation of New York private school teens are introduced to the social surveillance of Gossip Girl.",2021,TV-MA,56,"['drama', 'romance']",['US'],2.0,tt10653784,5.4,13147.0,27.764,7.573
tm1047284,Drive My Car,MOVIE,"Yusuke Kafuku, a stage actor and director, still unable, after two years, to cope with the loss of his beloved wife, accepts to direct Uncle Vanya at a theater festival in Hiroshima. There he meets Misaki, an introverted young woman, appointed to drive his car. In between rides, secrets from the past and heartfelt confessions will be unveiled.",2021,,179,['drama'],['JP'],,tt14039582,7.6,54931.0,13.282,7.4
tm1048591,8-Bit Christmas,MOVIE,"In 1980s Chicago, a 10-year-old sets out on a quest to get the Christmas gift of his generation: the latest and greatest video-game system.",2021,PG,97,"['fantasy', 'comedy', 'family']",['US'],,tt11540284,6.7,19097.0,17.607,6.4
ts284927,The Tourist,SHOW,"When a man wakes up in the Australian outback with no memory, he must use the few clues he has to discover his identity before his past catches up with him.",2022,TV-MA,58,"['thriller', 'drama']",['GB'],1.0,tt11847842,7.0,18106.0,18.124,7.2
tm827124,The Matrix Resurrections,MOVIE,"Plagued by strange memories, Neo's life takes an unexpected turn when he finds himself back inside the Matrix.",2021,R,148,"['scifi', 'action']","['DE', 'US', 'CA']",,tt10838180,5.7,255972.0,100.164,6.543
tm814655,The Night House,MOVIE,A widow begins to uncover her recently deceased husband's disturbing secrets.,2021,R,107,"['thriller', 'horror', 'drama']","['GB', 'US']",,tt9731534,6.5,57492.0,16.646,6.662
tm983634,We're All Going to the World's Fair,MOVIE,"Reality and fantasy begin to blur when a teenager, alone in her attic bedroom, immerses herself in a role-playing horror game online.",2022,,86,"['horror', 'drama']",['US'],,tt13648224,5.3,4273.0,5.755,5.5
ts265296,Scenes from a Marriage,SHOW,"Television drama miniseries which re-examines the original's iconic depiction of love, hatred, desire, monogamy, marriage and divorce through the lens of a contemporary American couple, played by Oscar Isaac and Jessica Chastain.",2021,TV-MA,59,['drama'],['US'],1.0,tt12682218,8.1,24262.0,26.371,7.168
ts310200,In With the Old,SHOW,"Designers, builders and old-home enthusiasts in small towns and big cities across America reimagine and transform abandoned structures by preserving their historical integrity while giving them new purpose.",2021,TV-G,43,['reality'],[],3.0,tt15565986,6.6,58.0,6.177,
tm1142230,Kimi,MOVIE,"A tech worker with agoraphobia discovers recorded evidence of a violent crime but is met with resistance when she tries to report it. Seeking justice, she must do the thing she fears the most: leave her apartment.",2022,R,89,"['thriller', 'crime', 'drama']",['US'],,tt14128670,6.3,34307.0,71.977,6.2
ts312306,Oh Hell,SHOW,"Follow Helene, who is in her mid-twenties and who is not nicknamed “Hell” for nothing. Her life is anything but relaxed, Helen jumps from one job to the next and privately she keeps stumbling into big and small blunders. Sometimes she wishes she were like her best friend Maike, who travels the world and has already had some success professionally. When she meets the cello teacher Oskar, something like consistency seems to develop for the first time. But can ""Hell"" lead a quiet and happy life - and does she even want it?",2022,TV-MA,25,"['drama', 'comedy']",['DE'],1.0,tt17593100,6.5,257.0,30.511,5.4
tm893885,Zack Snyder's Justice League,MOVIE,"Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions.",2021,R,242,"['scifi', 'action', 'fantasy', 'drama']",['US'],,tt12966744,8.0,405694.0,124.943,8.217
tm820276,King Richard,MOVIE,"The story of how Richard Williams served as a coach to his daughters Venus and Serena, who will soon become two of the most legendary tennis players in history.",2021,PG-13,145,"['drama', 'sport']",['US'],,tt9620288,7.5,118956.0,45.925,7.76
ts278961,And Just Like That...,SHOW,"The series follows Carrie, Miranda, and Charlotte as they navigate the journey from the complicated reality of life and friendship in their 30s to the even more complicated reality of life and friendship in their 50s.",2021,TV-MA,39,"['comedy', 'drama', 'romance']",['US'],2.0,tt13819960,5.7,28754.0,30.842,7.571
ts244377,Edge of the Earth,SHOW,Four groups of athletes embark on four never-before-accomplished missions.,2022,TV-MA,59,"['documentation', 'sport', 'action']",['US'],1.0,tt12116498,7.4,360.0,2.303,6.4
ts270501,Irma Vep,SHOW,"Mira is an American movie star disillusioned by her career and a recent breakup, who comes to France to star as “Irma Vep” in a remake of the French silent film classic, “Les Vampires.” Set against the backdrop of a lurid crime thriller, Mira struggles as the distinctions between herself and the character she plays begin to blur and merge.",2022,TV-MA,54,"['drama', 'comedy']",['US'],1.0,tt13649314,6.8,5480.0,19.773,6.906
ts328427,The Last Movie Stars,SHOW,"A celebration of Paul Newman and Joanne Woodward’s iconic careers and decades-long partnership. Director Ethan Hawke brings life and color to this definitive history of their love, lives, and philanthropy.",2022,TV-MA,60,['documentation'],['US'],1.0,tt13101040,8.1,1128.0,6.114,6.8
tm826359,Malignant,MOVIE,"Madison is paralyzed by shocking visions of grisly murders, and her torment worsens as she discovers that these waking dreams are in fact terrifying realities with a mysterious tie to her past.",2021,R,111,"['thriller', 'horror', 'crime', 'action', 'drama']",['US'],,tt10731778,6.3,75373.0,69.374,6.865
tm448779,Antlers,MOVIE,"A small-town Oregon teacher and her brother, the local sheriff, discover a young student is harbouring a dangerous secret that could have frightening consequences.",2021,R,99,"['thriller', 'drama', 'horror', 'fantasy', 'action', 'crime']",['US'],,tt7740510,5.9,40271.0,40.237,6.291
ts318561,The Big Brunch,SHOW,"Celebrating undiscovered and inspiring culinary voices from every corner of the country, this cooking competition series gives ten talented chefs the opportunity to share their stories and business dreams while vying for a life altering $300,000 cash prize.",2022,TV-MA,51,['reality'],['US'],1.0,tt15824600,8.2,519.0,2.523,4.5
ts311296,The Craftsman,SHOW,"Master craftsman and woodworker Eric Hollenbeck is in the restoration business, taking historic homes and forgotten treasures around his hometown of Eureka, California, and giving them new life.",2021,,24,['reality'],['US'],2.0,tt15423280,8.5,111.0,4.493,
ts300606,The Cabin Chronicles,SHOW,"Exploring the architecture, design and human connection behind beautiful cabins and their surrounding landscapes.",2021,,8,['documentation'],['US'],3.0,tt21426914,7.8,13.0,8.452,
tm855154,The Little Things,MOVIE,"Deputy Sheriff Joe ""Deke"" Deacon joins forces with Sgt. Jim Baxter to search for a serial killer who's terrorizing Los Angeles. As they track the culprit, Baxter is unaware that the investigation is dredging up echoes of Deke's past, uncovering disturbing secrets that could threaten more than his case.",2021,R,128,"['thriller', 'drama', 'crime']",['US'],,tt10016180,6.3,108961.0,33.078,6.337
tm1285513,Adult Swim Yule Log (aka The Fireplace),MOVIE,"Get in the holiday spirit with this cozy, crackling fire.",2022,R,91,"['comedy', 'horror']",['US'],,tt24248198,6.4,1057.0,10.869,6.3
ts364489,The Forgotten Valley,SHOW,"A group of youngsters get lost while hiking in the woods and are suddenly attacked. Wounded and with one of them have being captured, they find shelter in an eerie village shrouded in an eternal mist, a place from where no one can escape.",2022,TV-MA,44,"['drama', 'thriller']",['BR'],1.0,,,,29.877,7.7
