Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Mateusz,2019-10-04 04:53:41,00:02:23,,"Atypowy: Sezon 1: Ładny, neutralny zapach (Odcinek 4)",,LG 2013 MTK Smart TV,00:18:05,Not latest view,PL (Poland)
Mateusz,2019-10-04 04:46:17,00:07:00,,Nasza planeta: Sezon 1: Od pustyń po stepy (Odcinek 5),,LG 2013 MTK Smart TV,00:07:00,Not latest view,PL (Poland)
Mateusz,2019-10-03 05:25:40,00:15:42,,"Atypowy: Sezon 1: Ładny, neutralny zapach (Odcinek 4)",,LG 2013 MTK Smart TV,00:15:42,Not latest view,PL (Poland)
Mateusz,2019-10-02 13:57:42,00:20:00,,Atypowy: Sezon 1: Julia mówi (Odcinek 3),,Chrome PC (Cadmium),00:30:19,00:30:19,PL (Poland)
Mateusz,2019-10-01 20:15:41,00:10:14,Autoplayed: user action: None; ,Atypowy: Sezon 1: Julia mówi (Odcinek 3),,Chrome PC (Cadmium),00:10:19,Not latest view,PL (Poland)
Mateusz,2019-10-01 20:07:19,00:07:47,,Atypowy: Sezon 1: Samica człowieka (Odcinek 2),,Chrome PC (Cadmium),00:32:40,00:32:40,PL (Poland)
Mateusz,2019-10-01 13:44:55,00:24:48,,Atypowy: Sezon 1: Samica człowieka (Odcinek 2),,Chrome PC (Cadmium),00:24:53,Not latest view,PL (Poland)
Mateusz,2019-10-01 13:39:53,00:05:00,,Atypowy: Sezon 1: Antarktyda (Odcinek 1),,Chrome PC (Cadmium),00:37:08,00:37:08,PL (Poland)
Mateusz,2019-10-01 13:11:40,00:06:24,,Atypowy: Sezon 1: Antarktyda (Odcinek 1),,Apple iPhone 8 (GSM),00:32:08,Not latest view,PL (Poland)
Mateusz,2019-09-30 20:38:47,00:26:10,,Atypowy: Sezon 1: Antarktyda (Odcinek 1),,Chrome PC (Cadmium),00:26:10,Not latest view,PL (Poland)
Mateusz,2019-09-29 19:27:38,00:09:38,,Criminal: Wielka Brytania: Sezon 1: Edgar (Odcinek 1),,Chrome PC (Cadmium),00:21:46,Not latest view,PL (Poland)
Mateusz,2019-09-27 16:29:32,00:10:35,,Criminal: Wielka Brytania: Sezon 1: Edgar (Odcinek 1),,Apple iPhone 8 (GSM),00:12:08,Not latest view,PL (Poland)
Mateusz,2019-09-26 21:04:03,00:16:21,,MINDHUNTER: Sezon 2: Odcinek 1 (Odcinek 1),,Chrome PC (Cadmium),00:18:25,00:18:25,PL (Poland)
Mateusz,2019-09-26 09:42:13,00:00:33,,MINDHUNTER: Sezon 2: Odcinek 1 (Odcinek 1),,Apple iPhone 8 (GSM),00:00:43,Not latest view,PL (Poland)
Mateusz,2019-09-26 09:31:31,00:06:41,,Trzynaście powodów: Sezon 3: Niech martwi pogrzebią martwych (Odcinek 13),,Apple iPhone 8 (GSM),01:10:59,01:10:59,PL (Poland)
Mateusz,2019-09-26 08:33:58,00:01:43,,Trzynaście powodów: Sezon 3: Niech martwi pogrzebią martwych (Odcinek 13),,Apple iPhone 8 (GSM),01:02:19,Not latest view,PL (Poland)
Mateusz,2019-09-26 06:09:30,00:22:19,,Trzynaście powodów: Sezon 3: Niech martwi pogrzebią martwych (Odcinek 13),,Apple iPhone 8 (GSM),01:00:36,Not latest view,PL (Poland)
Mateusz,2019-09-26 05:23:48,00:21:16,,Trzynaście powodów: Sezon 3: Niech martwi pogrzebią martwych (Odcinek 13),,LG 2013 MTK Smart TV,00:38:17,Not latest view,PL (Poland)
Mateusz,2019-09-25 22:05:48,00:12:13,,Trzynaście powodów: Sezon 3: Niech martwi pogrzebią martwych (Odcinek 13),,Chrome PC (Cadmium),00:17:02,Not latest view,PL (Poland)
Mateusz,2019-09-25 21:07:54,00:53:46,,Trzynaście powodów: Sezon 3: I wtedy uderzył huragan (Odcinek 12),,Chrome PC (Cadmium),00:56:11,00:56:11,PL (Poland)
Mateusz,2019-09-25 20:14:01,00:48:08,,"Trzynaście powodów: Sezon 3: Kilka rzeczy, których nie wiesz (Odcinek 11)",,Chrome PC (Cadmium),00:51:05,00:51:05,PL (Poland)
Mateusz,2019-09-25 19:37:59,00:02:43,,"Trzynaście powodów: Sezon 3: Kilka rzeczy, których nie wiesz (Odcinek 11)",,LG 2013 MTK Smart TV,00:02:57,Not latest view,PL (Poland)
Mateusz,2019-09-25 14:39:44,00:00:02,,"Trzynaście powodów: Sezon 3: Kilka rzeczy, których nie wiesz (Odcinek 11)",,Apple iPhone 8 (GSM),00:00:02,Not latest view,PL (Poland)
Mateusz,2019-09-25 14:18:09,00:20:58,,Trzynaście powodów: Sezon 3: Osaczający świat (Odcinek 10),,Apple iPhone 8 (GSM),00:51:06,00:51:06,PL (Poland)
Mateusz,2019-09-25 12:18:08,00:18:51,,Trzynaście powodów: Sezon 3: Osaczający świat (Odcinek 10),,LG 2013 MTK Smart TV,00:30:08,Not latest view,PL (Poland)
Mateusz,2019-09-25 11:08:55,00:11:03,,Trzynaście powodów: Sezon 3: Osaczający świat (Odcinek 10),,Apple iPhone 8 (GSM),00:11:17,Not latest view,PL (Poland)
Mateusz,2019-09-25 05:22:24,00:22:18,,Trzynaście powodów: Sezon 3: Ciągle czekasz na kolejną złą wiadomość (Odcinek 9),,LG 2013 MTK Smart TV,00:52:14,00:52:14,PL (Poland)
Mateusz,2019-09-24 21:44:38,00:28:32,,Trzynaście powodów: Sezon 3: Ciągle czekasz na kolejną złą wiadomość (Odcinek 9),,Chrome PC (Cadmium),00:28:38,Not latest view,PL (Poland)
Mateusz,2019-09-24 21:31:55,00:12:06,,"Trzynaście powodów: Sezon 3: W liceum nawet w dobre dni trudno ustalić, kto jest po twojej stronie (Odcinek 8)",,Chrome PC (Cadmium),00:48:38,00:48:38,PL (Poland)
Mateusz,2019-09-24 20:54:02,00:36:15,,"Trzynaście powodów: Sezon 3: W liceum nawet w dobre dni trudno ustalić, kto jest po twojej stronie (Odcinek 8)",,LG 2013 MTK Smart TV,00:36:32,Not latest view,PL (Poland)
Mateusz,2019-09-24 19:57:28,00:46:34,,Trzynaście powodów: Sezon 3: Wiele problemów z Clayem Jensenem (Odcinek 7),,LG 2013 MTK Smart TV,00:46:50,00:46:50,PL (Poland)
Mateusz,2019-09-24 19:33:00,00:09:35,,Trzynaście powodów: Sezon 3: Sposób przeżywania żałoby dużo mówi o człowieku (Odcinek 6),,LG 2013 MTK Smart TV,00:54:32,00:54:32,PL (Poland)
Mateusz,2019-09-24 15:25:10,00:08:55,,Trzynaście powodów: Sezon 3: Sposób przeżywania żałoby dużo mówi o człowieku (Odcinek 6),,LG 2013 MTK Smart TV,00:44:58,Not latest view,PL (Poland)
Mateusz,2019-09-24 13:04:33,00:37:15,,Trzynaście powodów: Sezon 3: Sposób przeżywania żałoby dużo mówi o człowieku (Odcinek 6),,LG 2013 MTK Smart TV,00:36:03,Not latest view,PL (Poland)
Mateusz,2019-09-24 12:58:59,00:05:25,,Trzynaście powodów: Sezon 3: Nikt nie jest czysty (Odcinek 5),,LG 2013 MTK Smart TV,00:57:08,00:57:08,PL (Poland)
Mateusz,2019-09-24 12:47:39,00:06:05,,Trzynaście powodów: Sezon 3: Nikt nie jest czysty (Odcinek 5),,Apple iPhone 8 (GSM),00:51:44,Not latest view,PL (Poland)
Mateusz,2019-09-24 08:51:08,00:08:18,,Trzynaście powodów: Sezon 3: Nikt nie jest czysty (Odcinek 5),,Apple iPhone 8 (GSM),00:45:39,Not latest view,PL (Poland)
Mateusz,2019-09-24 08:32:06,00:01:52,,Trzynaście powodów: Sezon 3: Nikt nie jest czysty (Odcinek 5),,Apple iPhone 8 (GSM),00:37:21,Not latest view,PL (Poland)
Mateusz,2019-09-24 08:30:44,00:01:12,,Trzynaście powodów: Sezon 3: Nikt nie jest czysty (Odcinek 5),,Apple iPhone 8 (GSM),00:35:29,Not latest view,PL (Poland)
Mateusz,2019-09-23 21:59:57,00:31:38,,Trzynaście powodów: Sezon 3: Nikt nie jest czysty (Odcinek 5),,Chrome PC (Cadmium),00:34:23,Not latest view,PL (Poland)
Mateusz,2019-09-23 21:44:40,00:10:58,,Trzynaście powodów: Sezon 3: Gniewny młody mężczyzna (Odcinek 4),,Chrome PC (Cadmium),00:55:33,00:55:33,PL (Poland)
Mateusz,2019-09-22 21:43:05,00:44:30,Autoplayed: user action: None; ,Trzynaście powodów: Sezon 3: Gniewny młody mężczyzna (Odcinek 4),,Chrome PC (Cadmium),00:44:35,Not latest view,PL (Poland)
Mateusz,2019-09-22 21:34:53,00:05:54,,Trzynaście powodów: Sezon 3: Dobrej osoby nie da się odróżnić od złej (Odcinek 3),,Chrome PC (Cadmium),00:57:33,00:57:33,PL (Poland)
Mateusz,2019-09-22 19:29:00,00:01:34,,Trzynaście powodów: Sezon 3: Dobrej osoby nie da się odróżnić od złej (Odcinek 3),,Apple iPhone 8 (GSM),00:51:39,Not latest view,PL (Poland)
Mateusz,2019-09-22 12:01:57,00:50:23,,Trzynaście powodów: Sezon 3: Dobrej osoby nie da się odróżnić od złej (Odcinek 3),,Chrome PC (Cadmium),00:50:07,Not latest view,PL (Poland)
Mateusz,2019-09-22 11:36:30,00:21:20,,"Trzynaście powodów: Sezon 3: Jeśli oddychasz, jesteś kłamcą (Odcinek 2)",,Chrome PC (Cadmium),00:54:36,00:54:36,PL (Poland)
Mateusz,2019-09-22 11:23:10,00:11:25,,"Trzynaście powodów: Sezon 3: Jeśli oddychasz, jesteś kłamcą (Odcinek 2)",,Chrome PC (Cadmium),00:33:15,Not latest view,PL (Poland)
Mateusz,2019-09-22 11:14:42,00:00:11,,"Trzynaście powodów: Sezon 3: Jeśli oddychasz, jesteś kłamcą (Odcinek 2)",,Chrome PC (Cadmium),00:21:50,Not latest view,PL (Poland)
Mateusz,2019-09-21 23:38:08,00:21:49,,"Trzynaście powodów: Sezon 3: Jeśli oddychasz, jesteś kłamcą (Odcinek 2)",,Chrome PC (Cadmium),00:22:09,Not latest view,PL (Poland)
Mateusz,2019-09-21 22:39:21,00:53:16,,"Trzynaście powodów: Sezon 3: Tak, jestem nowa (Odcinek 1)",,Chrome PC (Cadmium),00:53:24,00:53:24,PL (Poland)
Mateusz,2019-09-21 22:33:13,00:01:33,,Criminal: Wielka Brytania: Sezon 1: Edgar (Odcinek 1),,Chrome PC (Cadmium),00:01:33,Not latest view,PL (Poland)
Mateusz,2019-09-21 14:08:52,00:26:43,,The Originals: Sezon 4: Wór pełen węży (Odcinek 6),,Chrome PC (Cadmium),00:41:25,00:41:25,PL (Poland)
Mateusz,2019-09-21 11:20:04,00:42:24,,Niewiarygodne: Miniserial: Odcinek 8 (Odcinek 8),,Chrome PC (Cadmium),00:42:30,00:42:30,PL (Poland)
Mateusz,2019-09-21 10:12:51,00:50:42,,Niewiarygodne: Miniserial: Odcinek 7 (Odcinek 7),,Chrome PC (Cadmium),00:50:48,00:50:48,PL (Poland)
Mateusz,2019-09-21 10:03:46,00:08:41,,Niewiarygodne: Miniserial: Odcinek 6 (Odcinek 6),,Chrome PC (Cadmium),00:42:25,00:42:25,PL (Poland)
Mateusz,2019-09-21 09:03:33,00:33:38,Autoplayed: user action: None; ,Niewiarygodne: Miniserial: Odcinek 6 (Odcinek 6),,Chrome PC (Cadmium),00:33:44,Not latest view,PL (Poland)
Mateusz,2019-09-21 08:05:43,00:40:02,,Niewiarygodne: Miniserial: Odcinek 5 (Odcinek 5),,Chrome PC (Cadmium),00:41:01,00:41:01,PL (Poland)
Mateusz,2019-09-21 06:46:04,00:00:53,Autoplayed: user action: None; ,Niewiarygodne: Miniserial: Odcinek 5 (Odcinek 5),,Chrome PC (Cadmium),00:00:59,Not latest view,PL (Poland)
Mateusz,2019-09-21 06:04:26,00:41:36,Autoplayed: user action: None; ,Niewiarygodne: Miniserial: Odcinek 4 (Odcinek 4),,Chrome PC (Cadmium),00:41:42,00:41:42,PL (Poland)
Mateusz,2019-09-21 05:19:46,00:44:39,,Niewiarygodne: Miniserial: Odcinek 3 (Odcinek 3),,Chrome PC (Cadmium),00:48:45,00:48:45,PL (Poland)
Mateusz,2019-09-20 22:35:15,00:04:31,Autoplayed: user action: None; ,Niewiarygodne: Miniserial: Odcinek 3 (Odcinek 3),,Chrome PC (Cadmium),00:04:37,Not latest view,PL (Poland)
Mateusz,2019-09-20 22:08:21,00:21:13,,Niewiarygodne: Miniserial: Odcinek 2 (Odcinek 2),,Chrome PC (Cadmium),00:43:33,00:43:33,PL (Poland)
Mateusz,2019-09-20 20:50:40,00:22:14,,Niewiarygodne: Miniserial: Odcinek 2 (Odcinek 2),,Chrome PC (Cadmium),00:22:20,Not latest view,PL (Poland)
Mateusz,2019-09-20 20:34:34,00:14:59,,Niewiarygodne: Miniserial: Odcinek 1 (Odcinek 1),,Chrome PC (Cadmium),00:56:15,00:56:15,PL (Poland)
Mateusz,2019-09-20 19:40:08,00:42:06,,Niewiarygodne: Miniserial: Odcinek 1 (Odcinek 1),,Chrome PC (Cadmium),00:41:56,Not latest view,PL (Poland)
Mateusz,2019-09-20 16:03:26,00:14:42,,The Originals: Sezon 4: Wór pełen węży (Odcinek 6),,Chrome PC (Cadmium),00:14:42,Not latest view,PL (Poland)
Mateusz,2019-09-19 20:39:00,00:14:02,,13 przykazań: Sezon 1: Odcinek 13 (Odcinek 13),,Chrome PC (Cadmium),00:49:46,00:49:46,PL (Poland)
Mateusz,2019-09-18 20:56:30,00:17:53,,13 przykazań: Sezon 1: Odcinek 13 (Odcinek 13),,Chrome PC (Cadmium),00:35:44,Not latest view,PL (Poland)
Mateusz,2019-09-18 20:49:06,00:07:02,,13 przykazań: Sezon 1: Odcinek 13 (Odcinek 13),,Apple iPhone 8 (GSM),00:17:51,Not latest view,PL (Poland)
Mateusz,2019-09-18 13:39:09,00:06:55,,13 przykazań: Sezon 1: Odcinek 13 (Odcinek 13),,Apple iPhone 8 (GSM),00:10:48,Not latest view,PL (Poland)
Mateusz,2019-09-17 21:03:47,00:02:59,Autoplayed: user action: None; ,13 przykazań: Sezon 1: Odcinek 13 (Odcinek 13),,Chrome PC (Cadmium),00:03:53,Not latest view,PL (Poland)
Mateusz,2019-09-17 20:19:23,00:37:16,,13 przykazań: Sezon 1: Odcinek 12 (Odcinek 12),,Chrome PC (Cadmium),00:42:59,00:42:59,PL (Poland)
Mateusz,2019-09-16 21:02:10,00:04:39,,13 przykazań: Sezon 1: Odcinek 12 (Odcinek 12),,Chrome PC (Cadmium),00:05:33,Not latest view,PL (Poland)
Mateusz,2019-09-16 20:19:35,00:40:34,,13 przykazań: Sezon 1: Odcinek 11 (Odcinek 11),,Chrome PC (Cadmium),00:41:28,00:41:28,PL (Poland)
Mateusz,2019-09-16 20:14:14,00:03:56,,13 przykazań: Sezon 1: Odcinek 10 (Odcinek 10),,Chrome PC (Cadmium),00:41:53,00:41:53,PL (Poland)
Mateusz,2019-09-16 14:22:54,00:12:00,,13 przykazań: Sezon 1: Odcinek 10 (Odcinek 10),,Apple iPhone 8 (GSM),00:37:57,Not latest view,PL (Poland)
Mateusz,2019-09-16 13:48:10,00:16:16,,13 przykazań: Sezon 1: Odcinek 10 (Odcinek 10),,Apple iPhone 8 (GSM),00:25:57,Not latest view,PL (Poland)
Mateusz,2019-09-16 13:33:02,00:08:20,,13 przykazań: Sezon 1: Odcinek 10 (Odcinek 10),,Apple iPhone 8 (GSM),00:09:01,Not latest view,PL (Poland)
Mateusz,2019-09-15 20:39:31,00:18:40,,13 przykazań: Sezon 1: Odcinek 9 (Odcinek 9),,Chrome PC (Cadmium),00:45:24,00:45:24,PL (Poland)
Mateusz,2019-09-15 19:16:10,00:15:14,,13 przykazań: Sezon 1: Odcinek 9 (Odcinek 9),,Chrome PC (Cadmium),00:26:44,Not latest view,PL (Poland)
Mateusz,2019-09-15 14:54:13,00:10:36,,13 przykazań: Sezon 1: Odcinek 9 (Odcinek 9),,Apple iPhone 8 (GSM),00:11:30,Not latest view,PL (Poland)
Mateusz,2019-09-15 14:34:12,00:18:39,,13 przykazań: Sezon 1: Odcinek 8 (Odcinek 8),,Apple iPhone 8 (GSM),00:45:04,00:45:04,PL (Poland)
Mateusz,2019-09-15 13:07:28,00:25:38,,13 przykazań: Sezon 1: Odcinek 8 (Odcinek 8),,Apple iPhone 8 (GSM),00:26:25,Not latest view,PL (Poland)
Mateusz,2019-09-15 12:12:17,00:42:18,,13 przykazań: Sezon 1: Odcinek 7 (Odcinek 7),,Apple iPhone 8 (GSM),00:43:12,00:43:12,PL (Poland)
Mateusz,2019-09-15 12:05:19,00:06:46,,13 przykazań: Sezon 1: Odcinek 6 (Odcinek 6),,Apple iPhone 8 (GSM),00:46:27,00:46:27,PL (Poland)
Mateusz,2019-09-15 08:20:51,00:26:11,,13 przykazań: Sezon 1: Odcinek 6 (Odcinek 6),,Apple iPhone 8 (GSM),00:39:40,Not latest view,PL (Poland)
Mateusz,2019-09-14 21:36:04,00:12:34,,13 przykazań: Sezon 1: Odcinek 6 (Odcinek 6),,Apple iPhone 8 (GSM),00:13:28,Not latest view,PL (Poland)
Mateusz,2019-09-14 20:30:55,00:45:17,,13 przykazań: Sezon 1: Odcinek 5 (Odcinek 5),,Apple iPhone 8 (GSM),00:46:11,00:46:11,PL (Poland)
Mateusz,2019-09-14 19:09:12,00:41:54,,13 przykazań: Sezon 1: Odcinek 4 (Odcinek 4),,Apple iPhone 8 (GSM),00:42:58,00:42:58,PL (Poland)
Mateusz,2019-09-14 18:07:37,00:40:48,,13 przykazań: Sezon 1: Odcinek 3 (Odcinek 3),,Apple iPhone 8 (GSM),00:41:42,00:41:42,PL (Poland)
Mateusz,2019-09-14 17:21:22,00:43:52,,13 przykazań: Sezon 1: Odcinek 2 (Odcinek 2),,Apple iPhone 8 (GSM),00:44:45,00:44:45,PL (Poland)
Mateusz,2019-09-11 20:15:25,00:00:31,,13 przykazań: Sezon 1: Odcinek 2 (Odcinek 2),,Chrome PC (Cadmium),00:01:24,Not latest view,PL (Poland)
Mateusz,2019-09-11 20:08:39,00:06:00,,13 przykazań: Sezon 1: Odcinek 1 (Odcinek 1),,Chrome PC (Cadmium),00:45:12,00:45:12,PL (Poland)
Mateusz,2019-09-11 18:13:08,00:06:28,,The Originals: Sezon 4: Słyszę twoje pukanie (Odcinek 5),,Chrome PC (Cadmium),00:40:53,00:40:53,PL (Poland)
Mateusz,2019-09-08 19:26:53,00:38:58,,13 przykazań: Sezon 1: Odcinek 1 (Odcinek 1),,Chrome PC (Cadmium),00:39:12,Not latest view,PL (Poland)
Mateusz,2019-09-08 19:25:53,00:00:32,,13 przykazań: Sezon 1: Odcinek 1 (Odcinek 1),,Apple iPhone 8 (GSM),00:00:32,Not latest view,PL (Poland)
Mateusz,2019-09-08 18:45:03,00:32:13,,The Originals: Sezon 4: Słyszę twoje pukanie (Odcinek 5),,Chrome PC (Cadmium),00:34:25,Not latest view,PL (Poland)
Mateusz,2019-09-08 16:26:55,00:02:12,,The Originals: Sezon 4: Słyszę twoje pukanie (Odcinek 5),,Apple iPhone 8 (GSM),00:02:12,Not latest view,PL (Poland)
Mateusz,2019-09-07 20:52:52,00:18:07,,The Originals: Sezon 4: Strażnicy domu (Odcinek 4),,Apple iPhone 8 (GSM),00:41:04,00:41:04,PL (Poland)
Mateusz,2019-09-07 20:29:17,00:21:34,,The Originals: Sezon 4: Strażnicy domu (Odcinek 4),,Apple iPhone 8 (GSM),00:21:35,Not latest view,PL (Poland)
Mateusz,2019-09-06 15:03:09,00:41:01,,The Originals: Sezon 4: Gdzieś daleko stąd (Odcinek 3),,Chrome PC (Cadmium),00:41:11,00:41:11,PL (Poland)
Mateusz,2019-09-06 14:17:26,00:40:51,,The Originals: Sezon 4: Bez litości (Odcinek 2),,Chrome PC (Cadmium),00:40:51,00:40:51,PL (Poland)
Mateusz,2019-09-06 13:32:55,00:41:48,,The Originals: Sezon 4: Zlot morderców (Odcinek 1),,Chrome PC (Cadmium),00:41:52,00:41:52,PL (Poland)
Mateusz,2019-09-03 13:55:23,00:19:00,,Nasza planeta: Sezon 1: Morza przybrzeżne (Odcinek 4),,LG 2013 MTK Smart TV,00:21:51,Not latest view,PL (Poland)
Mateusz,2019-09-02 14:02:17,00:00:03,,The Originals: Sezon 4: Zlot morderców (Odcinek 1),,Apple iPhone 8 (GSM),00:00:04,Not latest view,PL (Poland)
Mateusz,2019-09-02 13:30:41,00:29:52,,The Originals: Sezon 3: Krwawa korona (Odcinek 22),,Apple iPhone 8 (GSM),00:40:59,00:40:59,PL (Poland)
Mateusz,2019-09-02 13:06:24,00:11:05,,The Originals: Sezon 3: Krwawa korona (Odcinek 22),,Apple iPhone 8 (GSM),00:11:06,Not latest view,PL (Poland)
Mateusz,2019-09-01 21:13:48,00:41:23,,The Originals: Sezon 3: Zgotuj im piekło (Odcinek 21),,Chrome PC (Cadmium),00:41:23,00:41:23,PL (Poland)
Mateusz,2019-09-01 21:13:31,00:00:14,,The Originals: Sezon 3: Gdzie nic się nie ukryje (Odcinek 20),,Chrome PC (Cadmium),00:00:14,00:00:14,PL (Poland)
Mateusz,2019-09-01 21:01:44,00:03:21,,The Originals: Sezon 3: Gdzie nic się nie ukryje (Odcinek 20),,Apple iPhone 8 (GSM),00:39:14,Not latest view,PL (Poland)
Mateusz,2019-09-01 15:57:36,00:35:27,,The Originals: Sezon 3: Gdzie nic się nie ukryje (Odcinek 20),,Apple iPhone 8 (GSM),00:35:53,Not latest view,PL (Poland)
Mateusz,2019-09-01 15:11:16,00:40:44,,The Originals: Sezon 3: Ostatnie złamane serce (Odcinek 19),,Apple iPhone 8 (GSM),00:40:45,00:40:45,PL (Poland)
Mateusz,2019-09-01 13:38:20,00:39:54,,The Originals: Sezon 3: Diabeł przyszedł tutaj i się przeżegnał (Odcinek 18),,Apple iPhone 8 (GSM),00:40:05,00:40:05,PL (Poland)
Mateusz,2019-09-01 12:57:18,00:40:10,,The Originals: Sezon 3: Za czarnym horyzontem (Odcinek 17),,Apple iPhone 8 (GSM),00:40:16,00:40:16,PL (Poland)
Mateusz,2019-09-01 12:15:41,00:41:04,,The Originals: Sezon 3: Sam ze wszystkimi (Odcinek 16),,Apple iPhone 8 (GSM),00:41:09,00:41:09,PL (Poland)
Mateusz,2019-09-01 11:57:20,00:17:10,,The Originals: Sezon 3: Stare porachunki (Odcinek 15),,Apple iPhone 8 (GSM),00:40:59,00:40:59,PL (Poland)
Mateusz,2019-09-01 09:41:31,00:07:49,,The Originals: Sezon 3: Stare porachunki (Odcinek 15),,Netflix Chrome MAC (Cadmium) HTML 5,00:23:49,Not latest view,PL (Poland)
Mateusz,2019-09-01 09:30:15,00:08:00,,The Originals: Sezon 3: Stare porachunki (Odcinek 15),,Netflix Chrome MAC (Cadmium) HTML 5,00:16:00,Not latest view,PL (Poland)
Mateusz,2019-09-01 09:15:46,00:08:00,,The Originals: Sezon 3: Stare porachunki (Odcinek 15),,Netflix Chrome MAC (Cadmium) HTML 5,00:08:00,Not latest view,PL (Poland)
Mateusz,2019-08-31 23:14:21,00:02:51,,Nasza planeta: Sezon 1: Morza przybrzeżne (Odcinek 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:02:51,Not latest view,PL (Poland)
Mateusz,2019-08-31 22:18:47,00:39:39,,The Originals: Sezon 3: Tramwaj zwany pożądaniem (Odcinek 14),,Netflix Chrome MAC (Cadmium) HTML 5,00:40:31,00:40:31,PL (Poland)
Mateusz,2019-08-31 21:26:34,00:39:59,,The Originals: Sezon 3: Pudełko w kształcie serca (Odcinek 13),,Netflix Chrome MAC (Cadmium) HTML 5,00:39:59,00:39:59,PL (Poland)
Mateusz,2019-08-31 15:09:28,00:40:29,,The Originals: Sezon 3: Martwe anioły (Odcinek 12),,Apple iPhone 8 (GSM),00:40:29,00:40:29,PL (Poland)
Mateusz,2019-08-31 14:08:07,00:41:24,,The Originals: Sezon 3: Dzikość serca (Odcinek 11),,Apple iPhone 8 (GSM),00:41:24,00:41:24,PL (Poland)
Mateusz,2019-08-31 13:22:52,00:25:08,,The Originals: Sezon 3: Duch nad Missisipi (Odcinek 10),,Apple iPhone 8 (GSM),00:41:16,00:41:16,PL (Poland)
Mateusz,2019-08-31 11:43:45,00:10:55,,The Originals: Sezon 3: Duch nad Missisipi (Odcinek 10),,Apple iPhone 8 (GSM),00:16:27,Not latest view,PL (Poland)
Mateusz,2019-08-31 07:34:05,00:05:21,,The Originals: Sezon 3: Duch nad Missisipi (Odcinek 10),,Apple iPhone 8 (GSM),00:05:21,Not latest view,PL (Poland)
Mateusz,2019-08-29 05:53:25,00:06:15,,The Originals: Sezon 3: Zbawca (Odcinek 9),,Apple iPhone 8 (GSM),00:41:02,00:41:02,PL (Poland)
Mateusz,2019-08-27 18:06:42,00:34:47,,The Originals: Sezon 3: Zbawca (Odcinek 9),,Apple iPhone 8 (GSM),00:34:47,Not latest view,PL (Poland)
Mateusz,2019-08-27 16:35:37,00:24:16,,Nasza planeta: Sezon 1: Dżungle (Odcinek 3),,Apple iPhone 8 (GSM),00:49:50,00:49:50,PL (Poland)
Mateusz,2019-08-27 15:55:46,00:38:08,,The Originals: Sezon 3: Inna dziewczyna z Nowego Orleanu (Odcinek 8),,Apple iPhone 8 (GSM),00:40:52,00:40:52,PL (Poland)
Mateusz,2019-08-27 13:04:06,00:03:35,,Nasza planeta: Sezon 1: Dżungle (Odcinek 3),,Apple iPhone 8 (GSM),00:25:33,Not latest view,PL (Poland)
Mateusz,2019-08-27 11:16:08,00:02:43,,The Originals: Sezon 3: Inna dziewczyna z Nowego Orleanu (Odcinek 8),,Apple iPhone 8 (GSM),00:02:43,Not latest view,PL (Poland)
Mateusz,2019-08-27 10:08:30,00:40:48,,The Originals: Sezon 3: Konfrontacja (Odcinek 7),,Apple iPhone 8 (GSM),00:40:38,00:40:38,PL (Poland)
Mateusz,2019-08-27 00:28:18,00:03:48,,Hyperdrive: Sezon 1: Kwalifikacja 3: Wkracza zabójca (Odcinek 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:04:43,00:04:43,PL (Poland)
Mateusz,2019-08-26 23:47:19,00:38:08,,Hyperdrive: Sezon 1: Kwalifikacja 2: Co powiedzą kości? (Odcinek 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:50:12,00:50:12,PL (Poland)
Mateusz,2019-08-26 22:59:22,00:45:50,,Hyperdrive: Sezon 1: Kwalifikacja 1: Gotowi do startu (Odcinek 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:46:21,00:46:21,PL (Poland)
Mateusz,2019-08-26 22:59:09,00:00:01,,Hyperdrive: Sezon 1: Kwalifikacja 1: Gotowi do startu (Odcinek 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:01,Not latest view,PL (Poland)
Mateusz,2019-08-26 22:18:09,00:40:32,,The Originals: Sezon 3: Piękna pomyłka (Odcinek 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:40:32,00:40:32,PL (Poland)
Mateusz,2019-08-26 21:24:10,00:01:03,,Nasza planeta: Sezon 1: Dżungle (Odcinek 3),,Apple iPhone 8 (GSM),00:21:58,Not latest view,PL (Poland)
Mateusz,2019-08-26 19:58:15,00:00:50,,Nasza planeta: Sezon 1: Lodowe światy (Odcinek 2),,Apple iPhone 8 (GSM),00:48:37,00:48:37,PL (Poland)
Mateusz,2019-08-26 19:35:39,00:02:49,,Nasza planeta: Sezon 1: Dżungle (Odcinek 3),,Apple iPhone 8 (GSM),00:20:55,Not latest view,PL (Poland)
Mateusz,2019-08-26 18:41:21,00:11:49,,The Originals: Sezon 3: List od Kata (Odcinek 5),,Apple iPhone 8 (GSM),00:41:11,00:41:11,PL (Poland)
