id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts321966,WWII in Color: Road to Victory,SHOW,Gripping historical footage and expert commentary give detailed insights into the leading figures and decisive turning points of World War II.,2021,,51,"['war', 'documentation', 'history']",['GB'],1.0,tt16477402,8.2,2100.0,6.546,7.4
ts280693,Thomas & Friends: All Engines Go!,SHOW,"In a reboot of the classic TV series, a younger Thomas The Tank Engine goes on adventures with all of his friends, as they work on The Island Of Sodor.",2021,TV-Y,11,"['animation', 'comedy', 'family', 'music', 'drama', 'fantasy']",['US'],1.0,tt14556544,2.3,694.0,6.419,5.0
ts372345,Summer Job,SHOW,"In this reality competition series, 10 Gen Z participants think they're on a dream vacation - but to keep the fun going, they must find summer jobs.",2022,TV-MA,46,['reality'],['IT'],1.0,tt23556846,5.6,132.0,5.592,6.1
tm1264781,Possessed,MOVIE,"Zamri, an ustaz with an existential crisis, has a more urgent matter on his hands when the 27 students he is in charge of one night start turning into zombies.",2022,PG-13,94,"['thriller', 'action', 'horror']",['MY'],,tt22400006,4.6,117.0,5.261,5.5
ts328383,Finding Ola,SHOW,"After a life-altering event, Ola embarks on a journey of self-discovery while dealing with the challenges of raising two children and making ends meet.",2022,TV-14,53,"['comedy', 'drama']",['EG'],1.0,tt12432642,7.5,1857.0,5.239,7.6
tm1037800,Soy Rada: Serendipity,MOVIE,"The delightful Argentine comic Agustín Aristarán (aka Soy Rada) is back, this time putting the spotlight on family and parenting, magic and music.",2021,,70,"['comedy', 'drama']",['AR'],,tt14540480,6.1,84.0,4.82,4.5
tm1234767,David A. Arnold: It Ain't for the Weak,MOVIE,"Comedian David A. Arnold is back on Netflix with a new special, ""It Ain't for the Weak!"". The Show taped earlier this year at The Hanna Theater in Arnold's hometown of Cleveland, OH.",2022,,78,"['documentation', 'comedy']",['US'],,tt21106704,,,4.742,6.2
tm1101878,Honey Girls,MOVIE,"Mega pop star, Fancy G, hosts a contest to find the next big solo artist. But the young contestants realize they are ""better together"" and secretly form a band called Honey Girls and become a huge hit cloaked in mystery.",2021,PG,90,"['music', 'family', 'comedy']",['US'],,tt11847606,5.0,212.0,4.647,5.1
ts343492,Thermae Romae Novae,SHOW,"A proud bath architect in ancient Rome starts randomly surfacing in present-day Japan, where he's inspired by the many bathing innovations he finds.",2022,TV-MA,29,"['animation', 'comedy', 'fantasy', 'history']",['JP'],1.0,tt13357234,7.0,1002.0,4.628,6.5
tm1165179,Kongsi Raya,MOVIE,"Jack - a Chinese chef-manager who is in-line to take over his family`s restaurant and Sharifah, a TV programme producer for her celebrity chef father Rahim - are crazy in love. But both their fathers are against their relationship and it all escalates in intensity until the two families challenge each other in a televised cooking competition. Jack and Sharifah must find a solution before all of that gets out of hand.",2022,,102,"['family', 'comedy', 'romance']",['MY'],,tt16806990,6.9,87.0,4.593,7.0
ts282214,Let's Fight Ghost,SHOW,"A cohabitation comedy about a ghost of a high school girl who has been dead for 5 years and an exorcist college boy with the ability to see and hear ghosts. What he’s discovered over the years is that he can touch them and fight them off, so when he’s in need of a part-time job and can’t find one that pays well enough, he starts putting ads online as an exorcist for hire. His ad: “Will face off with your ghosts. Chances of winning: virgin ghosts 80%, bachelor ghosts 40%, child ghosts 97%, the rest 50%.” One night he goes out on the job and faces off with a schoolgirl ghost, and during the fight, they accidentally kiss and sparks fly.""",2021,TV-14,67,"['action', 'fantasy', 'horror', 'romance']",['TH'],1.0,tt14168868,7.0,125.0,4.578,7.0
ts322506,Word Party Presents: Math!,SHOW,"Count numbers,compare shapes and find patterns with baby animals Franny, Bailey, Kip, Lulu and Tilly as they use math and songs to solve problems",2021,,27,"['animation', 'family']",['US'],1.0,tt16290860,6.8,16.0,4.498,2.0
ts377141,The Ultimatum: Marry or Move On,SHOW,Get hitched or call it quits? Couples put their love to the test - while shacking up with other potential matches - in a provocative reality series.,2022,TV-MA,50,['reality'],['US'],2.0,tt18396952,5.5,2154.0,4.467,5.7
ts321614,Blippi Wonders,SHOW,"Ever curious Blippi sets off on comedic and fun adventures in his BlippiMobile along with his faithful sidekicks TABBS & FETCH, who help him find the answers to a burning question of the day. This animated series allows us to take Blippi places he couldn't normally go in live-actions and appeal audiences around the world.",2021,TV-Y,5,"['animation', 'family']",['US'],1.0,tt19315934,4.4,41.0,4.45,1.583
tm1213009,Dear Friend,MOVIE,Four close friends who live together in Bangalore. The friendship filled with fun and humor which quickly changes into a gripping mystery that keeps the spectators on the edge of their seats and leaves them with mixed feelings.,2022,,118,"['drama', 'comedy', 'romance', 'thriller']",['IN'],,tt15373558,5.9,1007.0,4.42,5.4
ts317144,Adventure Beast,SHOW,"A brave zoologist, his spunky niece and anxious assistant explore the world while saving wild beasts in this adult animated educational-comedy series.",2021,TV-MA,19,"['comedy', 'animation']",['US'],1.0,tt15478708,5.3,634.0,4.381,6.6
ts365636,Siempre reinas,SHOW,"This series follows the lives of Mexican show biz icons Lucía Méndez, Sylvia Pasquel, Laura Zapata and Lorena Herrera as they form a unique friendship.",2022,TV-MA,55,['reality'],['MX'],1.0,tt21990768,6.8,84.0,4.343,5.4
tm1096880,Thomas & Friends: All Engines Go - Race for the Sodor Cup,MOVIE,"To win the Sodor Cup, it'll take more than speed. Swift engines Kana and Thomas must use their smarts and work together to cross the finish line first.",2021,,60,"['animation', 'family']",['US'],,tt15337666,3.7,96.0,4.326,6.0
tm1147890,The Hand of God: Through the Eyes of Sorrentino,MOVIE,"Director Paolo Sorrentino returns to Naples, his hometown, and reflects on his youth in an exclusive tour of the locations of “The Hand of God”.",2021,,8,['documentation'],['IT'],,tt10666438,7.0,12.0,4.277,6.357
tm1264640,Urvasivo Rakshasivo,MOVIE,"Sree Kumar, a middle-class IT employee with a conservative upbringing, is deeply in love with Sindhu Jha, his colleague at work with a broad-minded approach towards life. When Sree's parents want to see him married and actively seek a bride, he pursues Sindhu to marry, she has her eyes set on achieving her dream and prefers a live-in. Will they ever reach a common ground in this conflict of ideologies?",2022,,144,"['romance', 'comedy', 'drama']",['IN'],,tt22410680,5.8,607.0,4.263,6.5
tm994923,"Our Lady of San Juan, Four Centuries of Miracles",MOVIE,"In this dramatization, the Virgin Mary works a miracle on a girl in 1623 Mexico. Four centuries later, a family make a pilgrimage for their own child.",2021,,122,"['drama', 'history']",['MX'],,tt10038660,6.3,88.0,4.24,6.6
tm88343,Perazhagan,MOVIE,A hunchbacked phone booth operator loves a blind street dancer and wants to help her regain her sight. His lookalike is a constable in love with the commissioner's daughter.,2021,,148,"['comedy', 'thriller', 'drama', 'romance']",['IN'],,tt0422934,6.4,1574.0,4.192,6.167
tm1276590,Mighty Express: Mighty Trains Race,MOVIE,Trouble on the tracks! Freight Nate gets tricked into participating in a high-speed race — with all the Mighty Express cargo cars at stake!,2022,G,26,"['family', 'animation', 'action']",['CA'],,tt23546638,7.0,26.0,4.125,2.0
tm1102410,A StoryBots Space Adventure,MOVIE,Join the StoryBots and the space travelers of the historic Inspiration4 mission as they search for answers to kids' questions about space.,2021,,12,"['animation', 'family']",[],,tt15166478,,,4.007,2.0
tm876997,Most Eligible Bachelor,MOVIE,"Akhil and Pooja have a love story with a touch of comedy, where they confront their ideas of married life.",2021,,170,"['romance', 'drama']",['IN'],,tt11725680,6.1,3502.0,3.994,5.9
ts286386,The Big Day,SHOW,"For six engaged couples, happily ever after begins on a spectacular note in this eye-popping look at India’s multibillion-dollar wedding industry.",2021,TV-MA,43,"['reality', 'romance']",['US'],2.0,tt13887518,4.7,358.0,3.977,5.2
tm945283,Hand Rolled Cigarette,MOVIE,"A retired British Chinese soldier, a young South Asian man, an encounter at Chungking Mansions.  Coincidentally, they both offended the same gang boss. What has given them a new lease of life and how do they rediscover themselves through each other’s company…",2021,,101,['drama'],['HK'],,,,,3.97,5.4
tm1261146,Kev Adams: The Real Me,MOVIE,"At age 30, French comic Kev Adams gets up close and personal about how life has changed since his big break 12 years ago — and not always for the best.",2022,,60,"['comedy', 'documentation']",['FR'],,tt22169328,5.2,44.0,3.961,5.8
tm1235964,Ranga Ranga Vaibhavanga,MOVIE,Two childhood sweethearts love to hate each other due to their egos. What happens when they reconcile but their families begin warring each other instead?,2022,,122,"['romance', 'comedy', 'drama']",['IN'],,tt15509564,5.3,838.0,3.907,4.4
tm1246734,Tim Dillon: A Real Hero,MOVIE,"Tim Dillon rants about fast food, living in Texas, Disney adults and the reason no one should be called a hero.",2022,PG-13,48,['comedy'],['US'],,tt21431084,6.3,635.0,3.881,7.5
tm881587,"Vengeance Is Mine, All Others Pay Cash",MOVIE,"Ajo Kawir is a fighter who fears nothing, not even death. His raging urge to fight is driven by a secret: his impotence. When he crosses paths with a tough female fighter named Iteung, Ajo gets beaten black and blue, but he also falls head over heels in love. Will Ajo’s path lead him to a happy life with Iteung, and, eventually, his own peace of mind?",2021,,114,"['romance', 'action', 'drama', 'comedy']",['ID'],,tt13387422,6.9,782.0,3.808,6.8
ts297132,Brave Animated Series,SHOW,"An adaption of Taiwanese comic series, Brave Animated Series. The comic artist of this series uses black humor to elaborate social issues, and its storytelling is very into the taste of the younger generation. This program is integrated with multiple resources like TV and music production.

In a world full of discrimination and hatred, stereotype is no longer what it really is. The braves believe that only when the evil is defeated, will the world comes with peace. Yet the braves realize that they are not standing on the side of justice.",2021,TV-MA,27,"['action', 'animation']",['TW'],1.0,tt17545256,7.4,24.0,3.682,5.0
tm1185813,The Man of God,MOVIE,Samuel forsakes his harsh religious upbringing to live his own life — but his soul remains caught between the world and the faith he left behind.,2022,,111,['drama'],['NG'],,tt14990030,4.0,173.0,3.636,6.1
ts373672,Brown and Friends,SHOW,"In a cozy little neighborhood coffee shop, a group of fun-loving friends get together — and get up to all kinds of adventures.",2022,TV-Y7,13,"['animation', 'comedy', 'family']",['US'],1.0,tt23897214,8.3,58.0,3.522,7.2
tm988613,Madam Chief Minister,MOVIE,A political-drama where a young woman from a small village rises to power into the world of politics by breaking barriers of caste and patriarchy and overcomes the obstacles placed by her opponents to become the chief minister and work for the upliftment of backward classes.,2021,,123,['drama'],['IN'],,tt13773882,4.8,1829.0,3.432,5.778
tm1131895,Love Is Color Blind,MOVIE,"After an accident left a budding artist color blind, his best friend takes it upon herself to bring back the colors in his life and make him realize her unwavering love. But this proves to be no easy task when a potential rival enters the picture.",2021,,115,"['romance', 'comedy']",['PH'],,tt15979132,6.1,716.0,3.424,6.4
tm946277,Love,MOVIE,The story of a family and the various situations navigated by a husband and wife.,2021,,91,"['thriller', 'drama']",['IN'],,tt12573294,7.0,1626.0,3.422,5.9
tm1285863,Mathieu Dufour at Bell Centre,MOVIE,"In a freewheeling stand-up performance for a packed Montreal arena, the comedian shares stories about paintball mishaps, McDonald’s misdeeds and more.",2022,,63,['comedy'],['CA'],,tt23987362,3.0,46.0,3.418,6.0
tm985215,Princess 'Daya'Reese,MOVIE,"Reese is a con artist from Manila who dreams of living like royalty. An opportunity arrives in the form of Princess Ulap, a runaway princess from the mysterious kingdom of Oro, who looks exactly like her. Switching places in exchange for gold, Reese flies to Ulap's kingdom where she meets Caleb, a young and determined reporter who is doing a documentary on the island of Oro. The road to happily ever after becomes bumpy when the man in search for truth begins to fall in love with the fake princess.",2021,,115,"['romance', 'comedy']",['PH'],,tt13399802,7.0,61.0,3.342,
tm1174919,Mike Epps: Indiana Mike,MOVIE,"Filmed at the Walker Theatre in his hometown of Indianapolis, with an audience that includes the Mayor, the Indiana Pacers, and his criminal lawyer since 1992, Mike Epps returns for his third hour-long Netflix comedy special. Epps exclaims what he loves about Indiana, his parents’ legacy and much more.",2022,,58,"['comedy', 'documentation']",[],,tt18314226,4.4,273.0,3.328,2.7
ts361179,Justice Served,SHOW,A band of freedom fighters invade the trial of a white police officer who shot a Black man — and a hostage situation unfolds on screens nationwide.,2022,TV-MA,42,"['action', 'crime', 'drama', 'thriller']",['ZA'],1.0,tt21195532,5.0,541.0,3.323,6.783
tm1073555,Thimmarusu: Assignment Vali,MOVIE,"After a cab driver is found dead, a young pub employee is framed for the murder and is sent to jail for 8 years. When he comes out on parole, a young lawyer takes up the case to prove his innocence.",2021,,127,"['thriller', 'crime', 'drama']",['IN'],,tt13310936,7.1,1635.0,3.315,7.7
tm1080229,Django & Django: Sergio Corbucci Unchained,MOVIE,"An homage to Italian director Sergio Corbucci of the 1960s and contemporary director Quentin Tarantino, recounting a memorable period in Italian cinema with the sensibility of today.",2022,,77,['documentation'],['IT'],,tt15119170,6.9,1340.0,3.278,6.976
tm1114350,Story of Dinda: Second Chance of Happiness,MOVIE,"Dinda just wants to be happy, but often reality does not match expectations. But now he meets someone who makes him realize: good love is not always full of wounds. A sense of calm that is not restrained, maturity that is not excessive and still gives freedom to every childish nature.",2021,,59,"['drama', 'romance']",['ID'],,tt14807282,5.8,72.0,3.208,4.0
ts360974,Strawberry Shortcake: Berry in the Big City,SHOW,Aspiring baker Strawberry Shortcake arrives in Big Apple City to get her big break — and have flan-tastic adventures with her new berry besties!,2021,TV-Y,8,"['animation', 'family']",['CA'],1.0,tt18310828,7.1,97.0,3.162,6.333
tm877456,9to5: The Story of A Movement,MOVIE,"A campaign against the abuse of female workers by their male bosses, which starts in early 1970s Cleveland, leads to a popular fiction film with Fonda, Parton and Tomlin.",2021,,89,"['documentation', 'history']",['US'],,tt11753730,7.4,263.0,3.138,6.8
tm1164320,Behind the Scenes With Jane Campion,MOVIE,"Get a rare glimpse into the creative process of Academy Award-winning filmmaker Jane Campion as she shares her memories of making ""The Power of the Dog.""",2022,,17,['documentation'],['US'],,,,,3.128,6.2
ts318105,Who Likes My Follower?,SHOW,"Three successful influencers each coach a follower as they narrow down a field of dating prospects, hoping to trade digital likes for real-life love.",2022,TV-MA,47,"['reality', 'romance']",['ES'],1.0,tt15781290,5.2,65.0,3.109,6.0
tm993790,40-Love,MOVIE,"Beek, a 22 year-old statistics wiz, believes his Moneyball-esque skills can help rising tennis star Lois Kuzenkova win the U.S. Open.",2021,R,98,['comedy'],"['US', 'MX']",,,,,3.094,2.333
tm1245920,Shabaash Mithu,MOVIE,"From child prodigy to trailblazing captain, Indian women's cricket icon Mithali Raj navigates highs and lows of professional career. A story of a young girl's determination and stance against discrimination, about her spirit, passion, courage, and her dreams.",2022,,156,"['history', 'drama', 'sport', 'action']",['IN'],,tt6265050,5.5,7994.0,3.094,6.2
tm1091284,Ankahi Kahaniya,MOVIE,"As big city life buzzes around them, lonely souls discover surprising sources of connection and companionship in three tales of love, loss and longing.",2021,,110,"['romance', 'drama']",['IN'],,tt15250998,5.5,929.0,3.086,6.545
ts288544,Creator's File: GOLD,SHOW,"Comedian Ryuji Akiyama satirizes top ""creators"" in Japan with a deadpan, unerring eye for humor, with help from some surprising celebrity guest stars.",2021,,25,"['drama', 'comedy']",['JP'],1.0,tt14611486,6.8,23.0,3.08,5.5
tm1040816,Momshies! Your Soul is Mine,MOVIE,"Three women with totally different lives accidentally get their souls switched as they struggle with the comedic misadventures of their new worlds, they realize that their own lives and families are worth loving and living for. Jolene, a famous person who always has fans in public, Mylene - an overprotected lady who always gets pleasure and love and Karlene - a rich famous social media influencer all switch bodies but their lives did not just change, but their souls switched that leaves them with no choice but to stick together to live the peculiar lives of each other. Karlene then has to convince a group of investors to invest in her near-bankrupt hotel, but no one believes her because she is trapped in Mylene’s body. In the process of all of their imaginative scenarios, they drew closer to each other into becoming the soul sisters they are destined to be.",2021,,108,['comedy'],['PH'],,tt14412240,5.4,43.0,3.073,4.0
tm1047429,Alan Saldaña: Locked Up,MOVIE,"Mexican comedian Alan Saldaña is back, poking gentle fun at himself and parceling advice, especially about how to stay married and how to be parents.",2021,,49,['comedy'],[],,,,,3.063,6.0
tm1120212,El Gareema,MOVIE,"Adel (Ahmed Ezz) is a middle-aged man, raised by his strict grandfather who he was deeply inspired by. Set in the 1970's, he met his first love, Nadia, (Menna Shalaby) who later became his wife and the mother of his son. After this, a chain of events lead to Adel committing many crimes, which are investigated by Amgad Al Husseiny (Maged el kedwany) and later in the movie, a series of surprises are revealed.",2022,,126,"['drama', 'crime']",['EG'],,,,,3.023,6.0
tm1237967,Oru Thekkan Thallu Case,MOVIE,"We lead our lives in ways where we do not think much before doing something, which may or may not have a huge impact on other people. How our small actions can create big ripples in someone else`s life is the idea on which the film is based.",2022,,150,"['thriller', 'action', 'comedy', 'drama']",['IN'],,tt15043686,6.5,1237.0,3.017,5.8
tm1137196,Route 10,MOVIE,"Maryam and Nasser are set to travel from Riyadh to attend their father’s wedding in Abu Dhabi, until the flight is cancelled. Undaunted, they decide to make the journey by car instead. Their time together will mend a relationship that has frayed since their mother’s death as they share their feelings about their overbearing father––but, they underestimate the many hazards of the desert road, including an angry stranger whose terrifying pursuit has the brother and sister driving for their lives.",2022,,82,"['thriller', 'action', 'drama']",[],,tt18500680,4.9,538.0,2.974,3.8
tm1027177,Sarbath,MOVIE,"Arivu travels to attend his brother's wedding, only to discover that it has been cancelled. However, trouble ensues when he falls for a woman who turns out to the one who was engaged to his brother.",2021,,112,"['romance', 'comedy', 'drama']",['IN'],,tt11143434,5.7,281.0,2.963,5.0
tm825955,Nikamma,MOVIE,A lazy slacker struggles to get along with his diligent sister-in-law - until they must step up and fight together against a common enemy.,2022,PG-13,152,"['drama', 'action', 'comedy']",['IN'],,tt10687220,2.6,1641.0,2.942,3.8
tm1256885,Doll House,MOVIE,"A man takes on the job of caring for a little girl, the daughter he left behind years ago.",2022,,107,['drama'],['PH'],,tt22038236,6.3,416.0,2.941,6.0
tm1163194,LEGO Friends: Holiday Special,MOVIE,"The holidays are coming to Heartlake City, and the LEGO Friends are full of holiday cheer. But can the group stick together after Andrea ditches Mia's holiday shopping plans?",2021,,21,['animation'],[],,tt17013954,5.4,21.0,2.939,4.8
tm1027297,Time,MOVIE,"Once famous for his quick blade, a retired assassin can no longer earn a living with his cut-throat skills. Summoned again, he partners with his chauffeur to carry out special missions – fullfilling the wishes of old people looking to kill themselves. When commissioned by a young girl who has been deserted by her parents and lover, the “Elderly’s Angel” squad finds an arresting way to complete its task.",2021,,99,"['drama', 'comedy']",['HK'],,,,,2.933,6.8
tm1043651,Strain,MOVIE,"When his son is diagnosed with sickle cell disease, a man and his family struggle to face a new reality as they rediscover their shared love.",2021,,107,['drama'],['NG'],,tt13409790,5.7,28.0,2.912,6.0
tm1174856,Chappelle's Home Team - Earthquake: Legendary,MOVIE,"Earthquake shakes up the stage with his takes on ""health is wealth,"" prostate exams and one particularly lengthy celebrity funeral.",2022,R,36,['comedy'],[],,tt18278666,7.0,688.0,2.887,6.1
tm1280700,Varalaru Mukkiyam,MOVIE,"Karthik is an aspiring YouTuber, who wants to be famous and his friend Adaikalam aspires to be a politician. Karthik falls in love with Yamuna, his new Malayali neighbour but Jamuna, sister of his love interest falls in love with Karthik.",2022,,155,"['romance', 'comedy']",['IN'],,,,,2.885,7.0
ts352973,Iron Chef Brazil,SHOW,Rising culinary talents battle Brazil’s best chefs to be named Iron Legend in this exhilarating competition hosted by Fernanda Souza and Andressa Cabral.,2022,TV-G,49,['reality'],['BR'],1.0,tt19113328,7.3,94.0,2.846,5.5
ts287804,Mad Crazy Colombian Comedians,SHOW,Four of Colombia's funniest and bawdiest comedians perform before a post-quarantine audience hungry for their stories.,2021,,33,[],['CO'],1.0,,,,2.845,1.5
tm1097142,Arousty,MOVIE,"The story follows a young man and woman who go through various situations in their journey to find the right partner, which raises questions about traditional marriage and marriage based on love.",2021,,93,"['romance', 'comedy', 'drama']",['EG'],,tt14216488,5.0,410.0,2.836,5.0
tm1188818,Operation Romeo,MOVIE,Aditya Sharma and Neha Kasliwal are in a relationship which finds itself challenged one night when they’re out on a date and get harassed in the dead of the night by two men posing as policemen. Will the night change the course of their relationship?,2022,,135,"['drama', 'thriller']",['IN'],,tt18923048,6.3,1099.0,2.79,5.3
tm1120636,Johnny Test's Ultimate Meatloaf Quest,MOVIE,"Join Johnny and Dukey on an epic interactive quest to find the perfect meatloaf - and save themselves from eating Dad's gross ""garbage loaf"" for dinner.",2021,G,20,"['animation', 'family']",['US'],,tt15717738,6.8,37.0,2.779,2.8
tm918777,Geez & Ann,MOVIE,"After falling for Geez, a heartthrob at school, Ann must confront family opposition, heartache, and deception as their romance struggles.",2021,,105,"['drama', 'romance']",['ID'],,tt11936782,5.1,306.0,2.739,6.9
tm1276129,DSP,MOVIE,"A flower seller's son ends up in a tussle with a ruthless rowdy in Dindigul, forcing him to become a policeman and fight the odds.",2022,,144,"['drama', 'action']",['IN'],,tt23557940,3.4,819.0,2.724,4.5
tm1259286,Nazar Andaaz,MOVIE,"Sudhir, blind by birth, lives alone with his housemaid Bhavani. While Bhavani is out, he takes in Ali to help around the house. Both Bhavani and Ali grow envious of each other. Nazar Andaaz is a comedic yet heartfelt story of these three.",2022,,103,"['comedy', 'drama']",['IN'],,tt22311492,7.3,1306.0,2.705,5.5
ts271048,Mighty Little Bheem: Kite Festival,SHOW,"With winter behind them, Bheem and his townspeople usher in a sunny new season in all their favorite ways during the Makar Sankranti festival.",2021,,7,"['family', 'animation', 'comedy']",[],1.0,tt13711094,7.5,17.0,2.698,6.0
tm1099969,Angeliena,MOVIE,"After a string of life-changing revelations, a beloved parking attendant pieces a new plan together and chases her dream of traveling the world.",2021,,95,"['comedy', 'drama']","['ZA', 'EG']",,tt15303262,6.6,1191.0,2.697,5.0
tm1277163,Naai Sekar Returns,MOVIE,"Naai Sekar, who decides to make money by kidnapping dogs, learns about his pet dog which was taken away from their family during his childhood. Can he rescue his dog, which is considered as a lucky charm?",2022,,144,['comedy'],['IN'],,tt15326968,4.2,583.0,2.659,6.0
tm878575,The Heartbreak Club,MOVIE,"Coping with heartbreak, the shy owner of floundering cafe find solace in the Javanese love songs of Didi Kempot.",2021,,101,"['drama', 'romance', 'comedy']",['ID'],,tt11841144,6.3,208.0,2.647,8.0
ts285471,The Wedding Coach,SHOW,Former bride and forever comedian Jamie Lee shares her irreverent yet practical tips and tricks for wedding planning with struggling lovebirds.,2021,TV-MA,33,"['comedy', 'reality']",['US'],1.0,tt14210424,4.9,95.0,2.626,6.3
tm823350,Luccas Neto in: Summer Camp,MOVIE,Luccas and Gi are heading to a world famous gymkhana camp. Only problem: so are their bullies... A fun musical that will get you in a vacation mood.,2021,G,110,"['comedy', 'family', 'action', 'music']",['BR'],,tt13766476,3.0,61.0,2.617,8.05
tm1046969,Myriam Fares: The Journey,MOVIE,"From pregnancy to album preparations, Lebanese singer and “Queen of the Stage” Myriam Fares documents her experiences with her family while in lockdown.",2021,,72,"['music', 'documentation']",['LB'],,tt14773250,2.3,193.0,2.597,6.0
tm1229007,Paul Virzi: Nocturnal Admissions,MOVIE,"Comedian Paul Virzi takes the stage to spill on awkward drugstore runs, his obsession with crime shows and why his wife sabotaged his fitness goals.",2022,,65,['comedy'],[],,tt21049116,6.8,237.0,2.579,5.8
tm1159947,Mo Gilligan: There's Mo to Life,MOVIE,"Mo Gilligan breaks down his days as a broke teenager, working in retail, relationship dynamics, annoying talk show producers and more in this special.",2022,,65,['comedy'],[],,tt17162494,6.0,307.0,2.557,6.2
tm1293742,Sam Morril: Same Time Tomorrow,MOVIE,Sam Morril delivers his trademark dry and dark punchlines in a stand-up set ranging from problematic fairy tales to biting social commentary.,2022,,44,['comedy'],['US'],,tt21836654,7.3,753.0,2.554,6.8
ts317522,Dig Deeper: The Disappearance of Birgit Meier,SHOW,"After Birgit Meier vanishes in 1989, police missteps plague the case for years. But her brother never wavers in his tireless quest to find the truth.",2021,,58,"['documentation', 'crime']",['DE'],1.0,tt15771888,7.2,2213.0,2.544,7.464
ts298791,Endless Night,SHOW,"A group of teens must confront their deepest fears to save one another from a creature hunting them in their sleep, after trying an experimental dreaming drug.",2022,TV-14,32,"['drama', 'fantasy', 'thriller']",['BE'],1.0,tt14852376,5.5,180.0,2.507,6.0
tm1022280,Maha Samudram,MOVIE,Two men in Vizag are steadfast friends since years but what happens when one of them is forced out of the city and the other takes the responsibility of his mistakes.,2021,,152,"['action', 'drama', 'romance']",['IN'],,tt13131798,5.0,1029.0,2.505,4.8
tm1247054,Dongalunnaru Jagratha,MOVIE,"Raju a small time thief breaks into a customized car. As an unexpected scenario, the doors do not open and the control panel does not respond and will be trapped in it. He is in a bind as a series of unanticipated twists and turns change his life forever.",2022,,96,['thriller'],['IN'],,tt15360418,5.2,237.0,2.501,2.0
tm1141346,StarBeam: Beaming in the New Year,MOVIE,Summersette's biggest baddies join forces on New Year’s Eve to battle Zoey and the Beam Team. But cool cousin Zara powers up to help save the day!,2021,,47,"['animation', 'scifi', 'family']",[],,tt16112918,5.1,42.0,2.478,7.333
tm1275931,Kalaga Thalaivan,MOVIE,A corporate behemoth hires a ruthless hit man to find out the identity of a whistleblower in the organization. Who wins in the end - the hunter or the hunted?,2022,,142,['thriller'],['IN'],,,,,2.446,6.0
tm1173363,Blippi The Musical,MOVIE,The energetic and fun Blippi brings all his previous adventures and lessons on stage that'll make everyone sing and dance along.,2022,G,60,"['music', 'action', 'family']",[],,tt20012146,4.3,11.0,2.436,2.0
tm1237305,Ricardo Quevedo: Tomorrow Will Be Worse,MOVIE,"From road rage to couples fighting during the pandemic, comic Ricardo Quevedo examines the absurdity of the situations that try our patience.",2022,,60,['comedy'],['CO'],,tt21325754,5.7,75.0,2.43,7.3
tm1111518,Farq Khebra,MOVIE,"Nagy, a quiet dreamer, embarks on a surprising journey discovering life, love, and human relationships when an unplanned encounter with Salma prompts him to go on an adventure and escape from his family problems.",2021,,96,"['romance', 'comedy', 'drama']",['EG'],,tt17275958,5.6,317.0,2.355,5.7
tm1172947,Toolsidas Junior,MOVIE,"A young boy seeks to master the game of snooker to defend his father’s legacy after a humiliating loss. But first, he’ll need help from a hardened pro.",2022,,130,"['drama', 'family', 'sport']",['IN'],,tt13623916,7.4,2403.0,2.337,7.6
tm1110241,Kaaval,MOVIE,"Thampan and Antony are a long time best friends and business partners who owned a saw mill at Kattappana in the past. A family tragedy and its falling-out separates them for good. But now Antony and his family faces a grievous situation, and he is forced to ask his old friend for a help out. The timeline of the story spans over two generations",2021,,148,"['action', 'thriller', 'drama']",['IN'],,tt11182984,5.2,1553.0,2.316,4.4
ts347982,Matt Wright's Wild Territory,SHOW,"Australia’s wild and rugged Northern Territory is home to more than 150,000 crocodiles and one man is on a quest to protect them all. Wild Territory takes you inside the mission as legendary croc wrangler Matt Wright catches and relocates the biggest crocodiles on Earth to keep people and crocs safe.",2022,TV-MA,32,"['reality', 'documentation']",['AU'],1.0,tt22085974,8.1,47.0,2.298,7.0
tm1169181,Before Valentine's,MOVIE,"While preparing for the most romantic day of the year, four hairdressers at a Lagos salon face wild dramas in their love lives and their families.",2022,,111,"['romance', 'comedy']",[],,tt17320674,6.4,44.0,2.257,
tm1183575,Celeb Five: Behind the Curtain,MOVIE,Jokes and improv take center stage as comedian girl group Celeb Five brainstorms material for a comedy special in this behind-the-scenes mockumentary.,2022,,55,"['comedy', 'documentation']",['KR'],,tt18570468,4.9,33.0,2.227,4.7
tm1138814,Ritsa: Three Colors of Love,MOVIE,Haddad the Egyptian captain returns home after a journey of exile for more than fifty years to search for the remnants of adolescence and face many dramatic lines and people who are different in character in an exciting intertwining of human relations between all,2021,,90,"['romance', 'drama']",['EG'],,tt13066142,5.5,182.0,2.213,10.0
tm1025616,Loyiso Gola: Unlearning,MOVIE,"South African comedian Loyiso Gola serves up filter-free humor as he riffs about race, identity, politics, and a school prank gone embarrassingly wrong!",2021,,60,['comedy'],[],,tt14111708,5.9,211.0,2.193,5.667
tm1120937,Montford: The Chickasaw Rancher,MOVIE,A Chickasaw man survives great hardships and tragedy to establish a vast ranching empire along the famous cattle highway of the American West.,2021,,96,"['western', 'drama', 'history']",['US'],,tt6704894,6.6,870.0,2.16,6.0
